paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
9070106.3,33216.6,124971,113478,179045.0,29257.09046126087,100.18,-36.760124610591895,14.6067415730337,-19.101123595505598,16.011235955056197,12.9213483146067,13.4831460674157,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,5722.239,6.2005,6.804221648523166
9918022.0,32582.9,125020,114440,179045.0,29257.09046126087,100.6,-2.79503105590062,16.9014084507042,-8.42696629213483,21.971830985915503,18.309859154929597,11.864406779660998,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,5733.566,6.3854999999999995,6.804221648523166
10881703.0,34300.5,125946,115755,179045.0,29257.09046126087,100.66,10.185185185185198,17.514124293785297,-2.80898876404494,20.5056179775281,17.4157303370787,12.359550561797798,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,5754.951,7.402380952380952,6.804221648523166
11592908.4,35737.0,127787,117465,179045.0,29257.09046126087,100.68,2.1604938271604897,16.9014084507042,-3.08988764044944,19.718309859154896,16.573033707865196,10.140845070422499,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,5707.239,7.497727272727272,6.804221648523166
10289523.4,35825.9,128529,119340,179045.0,29257.09046126087,100.87,-0.29585798816568004,15.1260504201681,-3.07262569832402,17.318435754189903,14.804469273742999,8.93854748603352,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,5714.967,7.954999999999999,6.804221648523166
10044566.2,37398.3,135729,121107,179045.0,29257.09046126087,100.7,3.6809815950920197,18.258426966292102,-1.96078431372549,15.1260504201681,12.359550561797798,7.86516853932584,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,5739.107,7.882380952380952,6.804221648523166
9706025.5,36408.8,135395,122826,179045.0,29257.09046126087,100.5,-2.1671826625387003,15.1685393258427,-4.4817927170868295,13.2394366197183,12.0448179271709,6.7226890756302495,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,5757.204,8.527391304347827,6.804221648523166
9952370.5,35005.9,136032,124030,179045.0,29257.09046126087,100.56,-4.89296636085627,14.8876404494382,-5.8659217877095,15.5988857938719,14.0056022408964,7.56302521008403,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,5791.262,8.588095238095239,6.804221648523166
9230338.1,35351.3,135894,125334,179045.0,29257.09046126087,100.83,-3.9634146341463397,18.1058495821727,-3.8997214484679703,12.849162011173199,14.0056022408964,11.484593837535,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,5742.744,8.715454545454547,6.804221648523166
9169185.0,36981.5,133762,125709,179045.0,29257.09046126087,100.98,-3.62537764350453,20.0557103064067,-8.01104972375691,6.37119113573407,5.8333333333333295,10.2493074792244,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,5739.132,9.170434782608694,6.804221648523166
9596639.7,36564.3,136661,126237,179045.0,29257.09046126087,100.91,-19.6261682242991,18.8365650969529,-15.1933701657459,-5.26315789473684,-4.43213296398892,13.0555555555556,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,5753.841,10.4095,6.804221648523166
10260257.0,45749.5,132787,126044,179045.0,29257.09046126087,103.93,18.944099378881997,29.608938547486,1.9498607242339798,-15.492957746478899,-14.8876404494382,26.966292134831498,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,5759.2,14.746521739130435,6.804221648523166
9490434.1,35702.7,129908,124297,203714.0,31262.21826360733,104.17,-31.7460317460317,28.248587570621496,-23.1638418079096,4.53257790368272,1.9886363636363598,20.1133144475921,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,7241.169,14.117272727272727,7.18413491057078
