paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
3120288.9,25583.6,118731,57015,100.52,-46.703296703296694,18.1818181818182,-22.0512820512821,21.875,19.5876288659794,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,5722.239,6.2005
3168218.2,25130.1,119623,57892,100.79,-4.78723404255319,27.868852459016402,-5.15463917525773,22.513089005235596,27.0833333333333,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,5733.566,6.3854999999999995
3257260.2,26669.2,122036,58869,101.24,13.7362637362637,33.5294117647059,1.60427807486631,25.5208333333333,18.848167539267,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,5754.951,7.402380952380952
3397919.8,26666.8,123994,60000,101.03,9.677419354838712,33.5294117647059,1.04166666666667,22.279792746114,13.978494623655898,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,5707.239,7.497727272727272
3295285.1,25822.8,123280,61169,100.8,1.5789473684210498,23.0366492146597,-2.5906735751295296,24.7422680412371,13.0208333333333,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,5714.967,7.954999999999999
3235929.8,26179.4,121485,62157,100.73,10.4166666666667,24.8730964467005,8.673469387755098,20.202020202020197,16.410256410256398,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,5739.107,7.882380952380952
3417240.2,26226.4,126422,63084,100.61,2.1052631578947403,28.9617486338798,8.16326530612245,17.010309278350498,17.5257731958763,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,5757.204,8.527391304347827
3443267.0,24878.7,127004,63853,100.47,3.20855614973262,24.8677248677249,-2.1052631578947403,23.560209424083798,21.6931216931217,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,5791.262,8.588095238095239
3525803.8,26253.8,126034,64840,101.52,2.0942408376963404,41.8848167539267,-1.04166666666667,4.16666666666667,19.5767195767196,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,5742.744,8.715454545454547
3556766.4,27641.8,128056,65361,100.8,4.12371134020619,50.0,-8.80829015544041,-4.12371134020619,25.130890052355998,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,5739.132,9.170434782608694
3536772.9,26746.1,130042,65940,101.48,-23.8095238095238,57.6719576719577,-25.531914893617,-14.432989690721598,36.6492146596859,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,5753.841,10.4095
3880284.1,35577.2,127528,65775,104.45,0.518134715025907,43.5897435897436,-4.12371134020619,-20.918367346938798,31.4720812182741,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,5759.2,14.746521739130435
3589797.9,25680.0,127658,64965,104.04,-40.10695187165779,38.26530612244899,-28.8659793814433,5.67010309278351,21.1340206185567,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,7241.169,14.117272727272727
3494130.1,26231.4,116410,64186,102.09,-5.15463917525773,29.9492385786802,-15.736040609137099,8.58585858585859,11.7948717948718,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,7240.896,13.0695
3673023.4,28004.9,114763,63614,100.92,4.1025641025641,19.6969696969697,-3.53535353535354,14.5,7.03517587939698,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,7159.78,12.032727272727273
3674340.7,27765.7,113967,64124,100.51,-4.16666666666667,20.408163265306097,-12.755102040816299,11.1675126903553,5.050505050505049,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,6986.477,10.783181818181818
3553100.3,28872.2,112161,64101,100.06,-10.4712041884817,19.3877551020408,-18.367346938775498,16.243654822335,6.632653061224489,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,7100.311,10.567142857142857
3468707.3,28869.8,116278,63926,100.13,6.25,21.578947368421098,-8.33333333333333,19.5876288659794,10.880829015544,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,7160.382,10.290909090909091
3704593.9,28867.6,117902,63209,100.28,-8.10810810810811,23.316062176165797,-16.1458333333333,16.580310880829,11.340206185567,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,7041.289,10.371739130434783
3844661.6,27556.3,116213,63210,100.93,-4.3010752688172,43.157894736842096,-10.0,11.518324607329799,15.706806282722498,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,7171.129,10.981904761904762
3732416.8,28011.3,116220,63344,101.38,-7.291666666666669,41.025641025641,-8.16326530612245,12.6262626262626,12.8865979381443,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,6955.448,10.541818181818181
3861658.2,28867.6,114303,63138,100.86,-0.518134715025907,34.0,-23.5,2.48756218905473,9.950248756218912,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,6979.189,10.296363636363637
4027391.3,28075.4,113873,63101,100.5,-19.5876288659794,36.3636363636364,-26.633165829145696,-7.537688442211059,12.6262626262626,2015-11-30,44.27,11.425,16.443444730077122,32161.0,7119.134,10.528571428571428
4523852.9,36456.6,120539,63356,100.43,2.08333333333333,48.2233502538071,-16.243654822335,-19.095477386934697,26.1306532663317,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,7160.043,10.305652173913044
4194084.3,27439.9,120637,62724,100.87,-39.247311827957,37.628865979381395,-36.2244897959184,23.469387755101998,21.649484536082497,2016-01-31,30.7,11.017333333333333,15.74,35179.7,7307.611000000001,9.90047619047619
4191753.1,27745.6,105472,62907,101.19,3.7837837837837798,34.5177664974619,-14.795918367346898,23.9795918367347,12.755102040816299,2016-02-29,32.18,10.8425,14.74,33966.5,7272.7919999999995,9.507619047619048
4372853.1,29087.7,104942,61976,100.6,11.5789473684211,33.8461538461538,-1.01522842639594,17.258883248731,16.243654822335,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,7239.115,9.694347826086956
4291414.8,29540.2,104326,62226,100.4,-12.234042553191498,22.9591836734694,-17.8571428571429,4.568527918781729,7.7319587628866,2016-04-30,41.58,10.732857142857142,13.6,34689.4,7265.907,9.577142857142857
4069521.7,29914.1,105978,62690,100.47,-14.736842105263198,21.428571428571395,-21.428571428571395,9.69387755102041,10.256410256410298,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,7299.487,9.728181818181817
3670345.4,30371.5,94494,62837,100.21,-9.34065934065934,25.789473684210495,-16.8421052631579,16.062176165803102,12.9533678756477,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,7261.743,9.532272727272726
3753619.3,29514.4,93964,63735,100.0,-8.648648648648651,26.6666666666667,-14.3589743589744,19.0721649484536,9.23076923076923,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,7363.156,9.191428571428572
3899764.8,28816.6,94048,64496,100.3,-1.0989010989010999,23.5897435897436,-15.979381443299001,20.618556701030897,6.666666666666669,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,7431.191,9.01695652173913
3874427.9,29146.7,94658,64761,100.27,-4.37158469945355,22.513089005235596,-13.089005235602102,12.565445026177999,8.90052356020942,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,7345.051,9.001363636363637
3940596.6,28653.0,93693,65123,100.5,-6.043956043956039,16.2303664921466,-15.263157894736798,0.0,7.89473684210526,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,7383.563,8.895714285714286
4154520.6,29341.7,92697,65489,99.98,-7.18232044198895,19.7916666666667,-14.5833333333333,-0.5235602094240841,9.94764397905759,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,7422.921,8.530909090909091
4465099.7,38152.5,90107,66044,100.38,6.52173913043478,17.368421052631597,-6.84210526315789,-5.29100529100529,8.99470899470899,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,7602.353,8.514090909090909
4356035.1,28508.866088135444,92809,66122,100.48,-26.966292134831498,10.6382978723404,-27.513227513227495,11.640211640211598,6.878306878306879,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8003.455,8.956363636363635
4284453.7,29254.25254517738,94373,79673,100.14,-9.604519774011301,13.978494623655898,-14.893617021276599,20.105820105820097,7.936507936507939,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8073.9,8.928
4739456.9,30429.1030109596,97856,67317,100.02,23.463687150838002,17.460317460317498,4.78723404255319,23.529411764705902,4.761904761904759,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8164.026,8.403478260869566
4763457.0,31209.803102018646,97924,68270,100.25,5.55555555555556,14.438502673796801,-3.74331550802139,14.438502673796801,3.24324324324324,2017-04-30,52.31,9.5765,10.2704,38555.2,8308.139,8.2005
