paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
1009444.2,18177,100.45,-3.65853658536585,23.8095238095238,-5.95238095238095,9.52380952380952,21.428571428571395,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
1011234.4,18099,100.67,1.2048192771084298,21.428571428571395,-10.7142857142857,9.52380952380952,15.4761904761905,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
1156667.9,18751,100.08,18.292682926829297,27.380952380952397,-10.7142857142857,5.95238095238095,20.238095238095198,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
1120431.8,19095,100.41,23.1707317073171,17.8571428571429,0.0,5.95238095238095,15.4761904761905,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
1131419.4,19508,101.01,23.1707317073171,21.428571428571395,1.1904761904761898,11.904761904761898,16.6666666666667,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
1109570.3,18428,100.68,10.9756097560976,10.7142857142857,-3.57142857142857,10.7142857142857,11.904761904761898,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
1073439.6,17464,100.51,8.536585365853659,14.1176470588235,-3.5294117647058796,14.1176470588235,8.33333333333333,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
1027541.9,16257,100.74,9.876543209876539,20.238095238095198,-1.1904761904761898,14.285714285714299,13.0952380952381,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
1012042.7,15563,100.8,15.8536585365854,23.8095238095238,3.57142857142857,10.7142857142857,20.238095238095198,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
1056218.2,15890,101.23,18.072289156626496,35.7142857142857,7.14285714285714,4.761904761904759,23.8095238095238,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
1099189.5,18071,101.52,-2.4390243902438997,27.380952380952397,-1.1904761904761898,14.285714285714299,35.7142857142857,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
1263559.8,17594,102.21,2.46913580246914,28.571428571428594,-4.761904761904759,11.904761904761898,35.7142857142857,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
1099717.6,17642,102.47,-11.111111111111098,33.734939759036095,-10.7142857142857,13.0952380952381,36.9047619047619,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
1056021.3,17648,101.19,1.23456790123457,27.380952380952397,-8.33333333333333,11.904761904761898,33.3333333333333,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
1202045.7,18872,101.01,-3.57142857142857,19.767441860465098,-10.4651162790698,11.6279069767442,22.093023255814,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
1198345.8,18683,101.34,-3.57142857142857,23.2558139534884,-9.302325581395351,13.953488372093,25.5813953488372,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
1177706.8,19284,100.94,1.2048192771084298,18.604651162790702,-2.32558139534884,9.302325581395351,13.953488372093,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
1178211.0,18753,100.83,1.2195121951219499,20.9302325581395,-5.81395348837209,12.790697674418599,15.116279069767398,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
1237653.6,16650,100.8,9.75609756097561,18.604651162790702,-4.651162790697669,16.2790697674419,11.764705882352898,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
1102503.3,14156,100.81,14.6341463414634,21.1764705882353,-2.32558139534884,16.2790697674419,9.302325581395351,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
1079286.4,14854,100.95,7.317073170731709,12.790697674418599,1.16279069767442,12.790697674418599,4.651162790697669,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
1121017.5,14714,100.57,4.81927710843373,10.4651162790698,3.4883720930232602,16.2790697674419,8.139534883720929,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
1191770.8,15637,99.93,-1.2048192771084298,11.6279069767442,1.16279069767442,8.139534883720929,16.470588235294098,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
1307119.7,16073,100.98,-2.7027027027027,3.84615384615385,-1.2820512820512802,3.84615384615385,10.389610389610398,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
1176810.7,15974,101.06,-9.33333333333333,2.5641025641025603,-5.1282051282051295,1.2820512820512802,2.5641025641025603,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
1178324.2,17040,100.67,-6.756756756756759,2.5641025641025603,-5.1282051282051295,-2.5641025641025603,2.5641025641025603,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
1263694.1,19680,99.75,-2.7027027027027,6.41025641025641,-3.84615384615385,-2.5641025641025603,0.0,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
1291469.7,18549,100.53,-10.8108108108108,3.84615384615385,-3.84615384615385,-2.5641025641025603,1.2820512820512802,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
1285588.3,19510,100.37,8.10810810810811,8.97435897435897,0.0,5.194805194805189,5.1282051282051295,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
1272269.5,18322,99.43,8.0,7.69230769230769,2.5641025641025603,1.2820512820512802,3.84615384615385,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
1239419.2,14985,100.29,-2.7027027027027,3.84615384615385,-3.84615384615385,5.1282051282051295,1.2987012987012998,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
1192685.8,14269,100.19,-2.7397260273972597,6.49350649350649,-2.5974025974026,2.5974025974026,2.5974025974026,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
1153112.1,15108,100.43,-1.3698630136986298,5.194805194805189,-1.2987012987012998,2.5974025974026,2.5974025974026,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
1182638.5,15952,100.55,-1.3698630136986298,6.49350649350649,0.0,-2.5974025974026,2.5974025974026,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
1222346.4,15564,100.78,4.10958904109589,5.26315789473684,3.8961038961039,2.5974025974026,5.194805194805189,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
1243292.8,17315,100.51,-1.38888888888889,5.194805194805189,1.2987012987012998,0.0,1.2987012987012998,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
